# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -16759 5 57 50 2793070 1 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/head.html
DUPTYPE_WITHIN_SAME_TREE -16759 5 57 50 2797984 1 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -16759 5 57 50 2793077 1 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/head.html
DUPTYPE_WITHIN_SAME_TREE -16759 5 57 50 2797989 1 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -16759 5 57 50 2793084 1 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/head.html
DUPTYPE_WITHIN_SAME_TREE -16759 5 57 50 2797994 1 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -16759 5 57 50 2793091 1 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/head.html
DUPTYPE_WITHIN_SAME_TREE -16759 5 57 50 2797999 1 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -16759 5 57 50 2793098 1 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/head.html
DUPTYPE_FIRST_OCCURRENCE 15183 4 58 50 2522839 1 /openedx/staticfiles/css/vendor/slickgrid/images/down.gif
DUPTYPE_WITHIN_SAME_TREE -15183 4 58 50 2529398 1 /openedx/staticfiles/css/vendor/slickgrid/images/down.1eee705eb2e4.gif
DUPTYPE_WITHIN_SAME_TREE -15183 5 58 50 2795742 1 /openedx/staticfiles/studio/css/vendor/slickgrid/images/down.gif
DUPTYPE_WITHIN_SAME_TREE -15183 5 58 50 2800176 1 /openedx/staticfiles/studio/css/vendor/slickgrid/images/down.1eee705eb2e4.gif
DUPTYPE_FIRST_OCCURRENCE 9567 6 59 50 2008830 1 /openedx/staticfiles/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -9567 6 59 50 2003875 1 /openedx/staticfiles/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -9567 7 59 50 2799842 1 /openedx/staticfiles/studio/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -9567 7 59 50 2797057 1 /openedx/staticfiles/studio/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -9567 10 59 50 2004633 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -9567 10 59 50 2003923 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -9567 11 59 50 2914940 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -9567 11 59 50 2912762 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_FIRST_OCCURRENCE 15159 4 60 50 2529411 1 /openedx/staticfiles/css/vendor/slickgrid/images/sort-asc.5be9fbe6d4f5.gif
DUPTYPE_WITHIN_SAME_TREE -15159 4 60 50 2522870 1 /openedx/staticfiles/css/vendor/slickgrid/images/sort-asc.gif
DUPTYPE_WITHIN_SAME_TREE -15159 5 60 50 2800189 1 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-asc.5be9fbe6d4f5.gif
DUPTYPE_WITHIN_SAME_TREE -15159 5 60 50 2795755 1 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-asc.gif
DUPTYPE_FIRST_OCCURRENCE 15872 6 60 50 2794448 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/rquery.js
DUPTYPE_WITHIN_SAME_TREE -15872 6 60 50 2797846 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/rquery.0cea5be4c1cb.js
DUPTYPE_FIRST_OCCURRENCE 14966 2 60 50 2799623 1 /openedx/staticfiles/studio-frontend/__mocks__/copy-to-clipboard.ca7eff7a1060.js
DUPTYPE_WITHIN_SAME_TREE -14966 2 60 50 2794366 1 /openedx/staticfiles/studio-frontend/__mocks__/copy-to-clipboard.js
DUPTYPE_FIRST_OCCURRENCE 9642 5 61 50 2003915 1 /openedx/staticfiles/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9642 5 61 50 2008880 1 /openedx/staticfiles/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -9642 6 61 50 2910150 1 /openedx/staticfiles/studio/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9642 6 61 50 2915326 1 /openedx/staticfiles/studio/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -9642 9 61 50 2003963 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9642 9 61 50 2008813 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -9642 10 61 50 2912802 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9642 10 61 50 2915015 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_FIRST_OCCURRENCE 15785 1 61 50 2794377 1 /openedx/staticfiles/edx-bootstrap/stylelint.config.js
DUPTYPE_WITHIN_SAME_TREE -15785 1 61 50 2799826 1 /openedx/staticfiles/edx-bootstrap/stylelint.config.b44652fe0cce.js
DUPTYPE_FIRST_OCCURRENCE 15146 4 62 50 2529390 1 /openedx/staticfiles/css/vendor/slickgrid/images/sort-desc.48fa5621ef13.gif
DUPTYPE_WITHIN_SAME_TREE -15146 4 62 50 2522831 1 /openedx/staticfiles/css/vendor/slickgrid/images/sort-desc.gif
DUPTYPE_WITHIN_SAME_TREE -15146 5 62 50 2800168 1 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-desc.48fa5621ef13.gif
DUPTYPE_WITHIN_SAME_TREE -15146 5 62 50 2795734 1 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-desc.gif
DUPTYPE_FIRST_OCCURRENCE 9623 5 62 50 2003906 1 /openedx/staticfiles/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9623 5 62 50 2008871 1 /openedx/staticfiles/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -9623 6 62 50 2910141 1 /openedx/staticfiles/studio/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9623 6 62 50 2915317 1 /openedx/staticfiles/studio/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -9623 9 62 50 2003954 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9623 9 62 50 2004705 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -9623 10 62 50 2912793 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9623 10 62 50 2915006 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_FIRST_OCCURRENCE 9903 8 63 50 2259643 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.b29802c2b555.gif
DUPTYPE_WITHIN_SAME_TREE -9903 8 63 50 2258813 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.gif
DUPTYPE_WITHIN_SAME_TREE -9903 9 63 50 2004555 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.b29802c2b555.gif
DUPTYPE_WITHIN_SAME_TREE -9903 9 63 50 2004036 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.gif
DUPTYPE_FIRST_OCCURRENCE 9627 5 63 50 2003908 1 /openedx/staticfiles/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9627 5 63 50 2008873 1 /openedx/staticfiles/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -9627 6 63 50 2910143 1 /openedx/staticfiles/studio/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9627 6 63 50 2915319 1 /openedx/staticfiles/studio/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -9627 9 63 50 2003956 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9627 9 63 50 2004707 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -9627 10 63 50 2912795 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9627 10 63 50 2915008 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_FIRST_OCCURRENCE 9912 8 64 50 2259644 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.a927973f0fae.gif
DUPTYPE_WITHIN_SAME_TREE -9912 8 64 50 2258814 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.gif
DUPTYPE_WITHIN_SAME_TREE -9912 9 64 50 2004556 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.a927973f0fae.gif
DUPTYPE_WITHIN_SAME_TREE -9912 9 64 50 2004037 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.gif
DUPTYPE_FIRST_OCCURRENCE 9904 8 64 50 2258801 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.gif
DUPTYPE_WITHIN_SAME_TREE -9904 8 64 50 2259631 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.722cff45178a.gif
DUPTYPE_WITHIN_SAME_TREE -9904 9 64 50 2004024 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.gif
DUPTYPE_WITHIN_SAME_TREE -9904 9 64 50 2004543 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.722cff45178a.gif
DUPTYPE_FIRST_OCCURRENCE 9898 8 64 50 2258797 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.gif
DUPTYPE_WITHIN_SAME_TREE -9898 8 64 50 2259627 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.bfffb5d68282.gif
DUPTYPE_WITHIN_SAME_TREE -9898 9 64 50 2004020 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.gif
DUPTYPE_WITHIN_SAME_TREE -9898 9 64 50 2004539 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.bfffb5d68282.gif
DUPTYPE_FIRST_OCCURRENCE 9629 5 64 50 2008877 1 /openedx/staticfiles/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9629 5 64 50 2003912 1 /openedx/staticfiles/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -9629 6 64 50 2915323 1 /openedx/staticfiles/studio/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9629 6 64 50 2910147 1 /openedx/staticfiles/studio/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -9629 9 64 50 2008810 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9629 9 64 50 2003960 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -9629 10 64 50 2915012 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9629 10 64 50 2912799 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.js
DUPTYPE_FIRST_OCCURRENCE 9639 5 64 50 2008879 1 /openedx/staticfiles/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9639 5 64 50 2003914 1 /openedx/staticfiles/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -9639 6 64 50 2915325 1 /openedx/staticfiles/studio/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9639 6 64 50 2910149 1 /openedx/staticfiles/studio/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -9639 9 64 50 2008812 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9639 9 64 50 2003962 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -9639 10 64 50 2915014 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9639 10 64 50 2912801 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.js
DUPTYPE_FIRST_OCCURRENCE 11336 1 65 50 2793251 1 /openedx/staticfiles/paragon/commitlint.config.js
DUPTYPE_WITHIN_SAME_TREE -11336 1 65 50 2799799 1 /openedx/staticfiles/paragon/commitlint.config.91f9e7f32297.js
DUPTYPE_FIRST_OCCURRENCE 9618 6 66 50 2003903 1 /openedx/staticfiles/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -9618 6 66 50 2003904 1 /openedx/staticfiles/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -9618 6 66 50 2008838 1 /openedx/staticfiles/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -9618 6 66 50 2008837 1 /openedx/staticfiles/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -9618 7 66 50 2910138 1 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -9618 7 66 50 2910139 1 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -9618 7 66 50 2915152 1 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -9618 7 66 50 2915151 1 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -9618 10 66 50 2003951 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -9618 10 66 50 2003952 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -9618 10 66 50 2004690 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -9618 10 66 50 2004689 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -9618 11 66 50 2912790 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -9618 11 66 50 2912791 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -9618 11 66 50 2914948 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -9618 11 66 50 2914947 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_FIRST_OCCURRENCE 15878 4 66 50 2798655 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/selector.254a3ebd012d.js
DUPTYPE_WITHIN_SAME_TREE -15878 4 66 50 2794425 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/selector.js
DUPTYPE_FIRST_OCCURRENCE 9902 8 66 50 2258800 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.gif
DUPTYPE_WITHIN_SAME_TREE -9902 8 66 50 2259630 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.ea01b9403dac.gif
DUPTYPE_WITHIN_SAME_TREE -9902 9 66 50 2004023 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.gif
DUPTYPE_WITHIN_SAME_TREE -9902 9 66 50 2004542 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.ea01b9403dac.gif
DUPTYPE_FIRST_OCCURRENCE 9907 8 67 50 2259636 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.bec7854c1ff5.gif
DUPTYPE_WITHIN_SAME_TREE -9907 8 67 50 2258806 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.gif
DUPTYPE_WITHIN_SAME_TREE -9907 9 67 50 2004548 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.bec7854c1ff5.gif
DUPTYPE_WITHIN_SAME_TREE -9907 9 67 50 2004029 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.gif
DUPTYPE_FIRST_OCCURRENCE 9921 8 67 50 2258809 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.gif
DUPTYPE_WITHIN_SAME_TREE -9921 8 67 50 2259639 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.252b8ff92cb3.gif
DUPTYPE_WITHIN_SAME_TREE -9921 9 67 50 2004032 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.gif
DUPTYPE_WITHIN_SAME_TREE -9921 9 67 50 2004551 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.252b8ff92cb3.gif
DUPTYPE_FIRST_OCCURRENCE 15870 6 67 50 2797848 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/location.1effe93501b5.js
DUPTYPE_WITHIN_SAME_TREE -15870 6 67 50 2794450 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/location.js
DUPTYPE_FIRST_OCCURRENCE 9906 8 67 50 2259637 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.5a09dea8b894.gif
DUPTYPE_WITHIN_SAME_TREE -9906 8 67 50 2258807 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.gif
DUPTYPE_WITHIN_SAME_TREE -9906 9 67 50 2004549 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.5a09dea8b894.gif
DUPTYPE_WITHIN_SAME_TREE -9906 9 67 50 2004030 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.gif
DUPTYPE_FIRST_OCCURRENCE 16007 5 67 50 2794521 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/document.js
DUPTYPE_WITHIN_SAME_TREE -16007 5 67 50 2798174 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/document.28ad506eb48f.js
DUPTYPE_FIRST_OCCURRENCE 9821 8 67 50 2258746 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.md
DUPTYPE_WITHIN_SAME_TREE -9821 8 67 50 2259436 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.7a0f64800cf3.md
DUPTYPE_WITHIN_SAME_TREE -9821 9 67 50 1878604 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.md
DUPTYPE_WITHIN_SAME_TREE -9821 9 67 50 1884102 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.7a0f64800cf3.md
DUPTYPE_FIRST_OCCURRENCE 9905 8 67 50 2259634 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.d9b29176b0b4.gif
DUPTYPE_WITHIN_SAME_TREE -9905 8 67 50 2258804 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.gif
DUPTYPE_WITHIN_SAME_TREE -9905 9 67 50 2004546 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.d9b29176b0b4.gif
DUPTYPE_WITHIN_SAME_TREE -9905 9 67 50 2004027 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.gif
DUPTYPE_FIRST_OCCURRENCE 11433 3 70 50 2793317 1 /openedx/staticfiles/paragon/src/Button/Button.scss
DUPTYPE_WITHIN_SAME_TREE -11433 3 70 50 2799032 1 /openedx/staticfiles/paragon/src/Button/Button.cdf9ea6b8835.scss
DUPTYPE_WITHIN_SAME_TREE -11433 6 70 50 2793589 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Button/Button.scss
DUPTYPE_WITHIN_SAME_TREE -11433 6 70 50 2797641 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Button/Button.cdf9ea6b8835.scss
DUPTYPE_WITHIN_SAME_TREE -11433 6 70 50 2794140 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/Button.scss
DUPTYPE_WITHIN_SAME_TREE -11433 6 70 50 2797774 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/Button.cdf9ea6b8835.scss
DUPTYPE_FIRST_OCCURRENCE 9592 6 70 50 2003887 1 /openedx/staticfiles/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_WITHIN_SAME_TREE -9592 6 70 50 2008834 1 /openedx/staticfiles/js/bower/jquery/src/css/var/cssExpand.2d8ac6725d0f.js
DUPTYPE_WITHIN_SAME_TREE -9592 7 70 50 2797069 1 /openedx/staticfiles/studio/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_WITHIN_SAME_TREE -9592 7 70 50 2799846 1 /openedx/staticfiles/studio/js/bower/jquery/src/css/var/cssExpand.2d8ac6725d0f.js
DUPTYPE_WITHIN_SAME_TREE -9592 10 70 50 2003935 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_WITHIN_SAME_TREE -9592 10 70 50 2004686 1 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.2d8ac6725d0f.js
DUPTYPE_WITHIN_SAME_TREE -9592 11 70 50 2912774 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_WITHIN_SAME_TREE -9592 11 70 50 2914944 1 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.2d8ac6725d0f.js
DUPTYPE_FIRST_OCCURRENCE 15129 4 71 50 2522811 1 /openedx/staticfiles/css/vendor/ui-lightness/images/ui-bg_flat_10_000000_40x100.png
DUPTYPE_WITHIN_SAME_TREE -15129 4 71 50 2529373 1 /openedx/staticfiles/css/vendor/ui-lightness/images/ui-bg_flat_10_000000_40x100.05c35f982c6d.png
DUPTYPE_WITHIN_SAME_TREE -15129 5 71 50 2795714 1 /openedx/staticfiles/studio/css/vendor/ui-lightness/images/ui-bg_flat_10_000000_40x100.png
DUPTYPE_WITHIN_SAME_TREE -15129 5 71 50 2800151 1 /openedx/staticfiles/studio/css/vendor/ui-lightness/images/ui-bg_flat_10_000000_40x100.05c35f982c6d.png
DUPTYPE_FIRST_OCCURRENCE 12440 6 71 50 2793644 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Breadcrumb/Breadcrumb.scss
DUPTYPE_WITHIN_SAME_TREE -12440 6 71 50 2797687 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Breadcrumb/Breadcrumb.1caebf3cec60.scss
DUPTYPE_FIRST_OCCURRENCE 15871 6 72 50 2797847 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/nonce.1eb6094ec43a.js
DUPTYPE_WITHIN_SAME_TREE -15871 6 72 50 2794449 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/nonce.js
DUPTYPE_FIRST_OCCURRENCE 13968 5 72 50 2797954 1 /openedx/staticfiles/support/jsx/entitlements/data/constants/formTypes.c142c1e0b2d0.js
DUPTYPE_WITHIN_SAME_TREE -13968 5 72 50 2792487 1 /openedx/staticfiles/support/jsx/entitlements/data/constants/formTypes.js
DUPTYPE_FIRST_OCCURRENCE 9908 8 72 50 2259632 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/div.30eaea7565f4.gif
DUPTYPE_WITHIN_SAME_TREE -9908 8 72 50 2258802 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/div.gif
